name,lat,lon
PERRY COUNTY MEMORIAL HOSPITAL,37.73253855,-89.8659563409501
PARKVIEW LAGRANGE HOSPITAL,41.64522695,-85.425892725
"FRANCISCAN HEALTH RENSSELAER, INC",,
ST VINCENT WARRICK,37.9784994,-87.4392945857012
UNION HOSPITAL CLINTON,39.65336545,-87.3989229430954
SULLIVAN COUNTY COMMUNITY HOSPITAL,39.12557195,-87.4125397799311
INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,38.85858165,-86.51291626785
MARGARET MARY HEALTH,39.31243095,-85.2063029604448
ADAMS MEMORIAL HOSPITAL,40.8165996,-84.9143317395347
HARRISON COUNTY HOSPITAL,38.2377231,-86.1473580620398
DECATUR COUNTY MEMORIAL HOSPITAL,39.3443663,-85.478079636479
PUTNAM COUNTY HOSPITAL,39.620458,-86.8478492423566
SCOTT MEMORIAL HOSPITAL,38.5576167,-90.0156587
ST VINCENT DUNN HOSPITAL INC,,
CENTRAL IOWA HEALTHCARE,42.0491665,-92.9064017947382
ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,,
KEOKUK AREA HOSPITAL,40.4072833,-91.3876569783029
TRINITY MUSCATINE,41.43347235,-91.0543071430398
TRINITY REGIONAL MEDICAL CENTER,42.491397,-94.1926953989848
IOWA LUTHERAN HOSPITAL,41.60278145,-93.6099000737636
CHI HEALTH MERCY COUNCIL BLUFFS,41.26848945,-95.8393612003686
MERCY HOSPITAL,25.7411276,-80.2142781767664
MARY GREELEY MEDICAL CENTER,42.03261625,-93.612288269781
SKIFF MEDICAL CENTER,41.70294395,-93.0510638321121
GENESIS MEDICAL CENTER-DAVENPORT,41.54261735,-90.5561672862253
SARTORI MEMORIAL HOSPITAL,42.53351955,-92.4585642313882
ST LUKES HOSPITAL,28.9819787,77.7260157
METHODIST JENNIE EDMUNDSON,41.26805195,-95.8353598374823
GREAT RIVER MEDICAL CENTER,40.80939,-91.1751955446416
UNIVERSITY OF IOWA HOSPITAL & CLINICS,,
MERCY MEDICAL CENTER-NORTH IOWA,41.86088305,-90.1903585149202
COVENANT MEDICAL CENTER,33.57689345,-101.892111730987
MERCY MEDICAL CENTER-DUBUQUE,42.4755156,-91.1312061018373
MERCY MEDICAL CENTER - CEDAR RAPIDS,41.97824445,-91.6568154471533
MERCY MEDICAL CENTER-CLINTON,41.8614839,-90.189842584182
IOWA METHODIST MEDICAL CENTER,41.589827,-93.6347732499402
MERCY MEDICAL CENTER-DES MOINES,41.5994357,-93.62403115
OTTUMWA REGIONAL HEALTH CENTER,41.02938435,-92.3894277353023
BROADLAWNS MEDICAL CENTER,41.6165472,-93.6401268647757
UNITY POINT HEALTH TRINITY,,
ALLEN HOSPITAL,42.5268787,-92.3402354129512
SPENCER MUNICIPAL HOSPITAL,43.1502915,-95.1427892
FINLEY HOSPITAL,42.49636805,-90.6859991108938
FORT MADISON COMMUNITY HOSPITAL,40.6258521,-91.3836971506764
LAKES REGIONAL HEALTHCARE,43.41791315,-95.1246837957952
ST LUKES REGIONAL MEDICAL CENTER,,
GRINNELL REGIONAL MEDICAL CENTER,41.74253135,-92.7344038661966
MERCY MEDICAL CENTER-SIOUX CITY,42.49716375,-96.4006285471456
BAUM HARMON MERCY HOSPITAL,,
IOWA SPECIALTY HOSPITAL - BELMOND,42.84521585,-93.6125388921467
IOWA SPECIALTY HOSPITAL-CLARION,42.7215677,-93.733984168998
GRUNDY COUNTY MEMORIAL HOSPITAL,42.3596956,-92.7621572017584
CHI HEALTH  - MERCY CORNING,40.98913575,-94.74874785
POCAHONTAS COMMUNITY HOSPITAL,42.74092255,-94.6776075776506
JONES REGIONAL MEDICAL CENTER,42.1010605,-91.2619170607936
HANCOCK COUNTY HEALTH SYSTEM,,
FRANKLIN GENERAL HOSPITAL,42.74311115,-93.1859288079552
CHI HEALTH MISSOURI VALLEY,41.5624005,-95.8858093109276
ADAIR COUNTY MEMORIAL HOSPITAL,41.30368335,-94.4516710612167
HAWARDEN REGIONAL HEALTHCARE,,
GUTTENBERG MUNICIPAL HOSPITAL,42.7858269,-91.0995395054125
GENESIS MEDICAL CENTER-DEWITT,41.8262966,-90.547564205228
GUTHRIE COUNTY HOSPITAL,41.6837137,-94.4934770399337
KEOKUK COUNTY HEALTH CENTER,41.3224233,-92.206352925
GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,,
MARENGO MEMORIAL HOSPITAL,41.8024715,-92.0730731818004
VETERANS MEMORIAL HOSPITAL,43.2683376,-91.4732287053311
CENTRAL COMMUNITY HOSPITAL,0.32690195,32.5841038766049
COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,42.42651535,-88.6070892774987
SANFORD ROCK RAPIDS MEDICAL CENTER,43.4238301,-96.1718504307759
DALLAS COUNTY HOSPITAL,41.8333767,-94.0932490686579
MITCHELL COUNTY REGIONAL HEALTH,43.28941835,-92.8085283717726
GEORGE C GRAPE COMMUNITY HOSPITAL,40.6202614,-95.6505273
GREENE COUNTY MEDICAL CENTER,42.0158951,-94.38889705
MADISON COUNTY MEMORIAL HOSPITAL,41.3279642,-94.0170792499173
DAVIS COUNTY HOSPITAL,40.7588468,-92.4160545325481
REGIONAL HEALTH SERVICES OF HOWARD COUNTY,43.3813075,-92.1179310912868
JACKSON COUNTY REGIONAL HEALTH CENTER,42.04534695,-90.6579132406408
AUDUBON COUNTY MEMORIAL HOSPITAL,41.71539555,-94.93778415
MERCY MEDICAL CENTER-NEW HAMPTON,,
MANNING REGIONAL HEALTHCARE CENTER,41.90453515,-95.0755476663555
STORY COUNTY HOSPITAL,42.01711595,-93.452974074917
HUMBOLDT COUNTY MEMORIAL HOSPITAL,42.732774,-94.232441459496
BUCHANAN COUNTY HEALTH CENTER,42.4700542,-91.8745988758714
HEGG MEMORIAL HEALTH CENTER,43.2024225,-96.2837547905274
VAN BUREN COUNTY HOSPITAL,40.73643765,-91.9580063848024
MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,,
WAVERLY HEALTH CENTER,42.72302955,-92.4821813239011
DECATUR COUNTY HOSPITAL,40.7510839,-93.7467694777287
LUCAS COUNTY HEALTH CENTER,41.0278499,-93.3018199304054
MONROE COUNTY HOSPITAL,33.03167095,-83.9455894929494
REGIONAL MEDICAL CENTER,42.48502475,-91.4668845097681
WASHINGTON COUNTY HOSPITAL AND CLINICS,,
OSCEOLA COMMUNITY HOSPITAL,43.4104161,-95.7439828336902
SIOUX CENTER HEALTH,,
FLOYD COUNTY MEDICAL CENTER,43.05175555,-92.6837181001488
CLARKE COUNTY HOSPITAL,41.0259295,-93.7676718183099
VIRGINIA GAY HOSPITAL,42.1737105,-92.0125137359872
STEWART MEMORIAL COMMUNITY HOSPITAL,42.2657934,-94.749440365708
AVERA HOLY FAMILY HOSPITAL,43.41020555,-94.833587048672
CLARINDA REGIONAL HEALTH CENTER,40.72321765,-95.0432771
KOSSUTH REGIONAL HEALTH CENTER,43.0564649,-94.2255822592934
HORN MEMORIAL HOSPITAL,42.33844735,-95.4599672918901
KNOXVILLE HOSPITAL & CLINICS,,
HENRY COUNTY HEALTH CENTER,40.96216345,-91.559398858523
PALO ALTO COUNTY HOSPITAL,43.12054485,-94.691751804968
WAYNE COUNTY HOSPITAL,40.75453165,-93.311030075
BURGESS HEALTH CENTER,42.02600845,-96.1059013123326
ORANGE CITY AREA HEALTH SYSTEM,,
VAN DIEST MEDICAL CENTER,42.45285045,-93.8122477579567
CHEROKEE REGIONAL MEDICAL CENTER,42.7595764,-95.54798487543
MONTGOMERY COUNTY MEMORIAL HOSPITAL,41.02742655,-95.2154723118093
JEFFERSON COUNTY HEALTH CENTER,40.986386,-91.965688940599
GREATER REGIONAL MEDICAL CENTER,41.06888915,-94.3831998749363
SHENANDOAH MEDICAL CENTER,40.75260265,-95.3688798188656
PELLA REGIONAL HEALTH CENTER,41.0133771,-92.437777566429
FLOYD VALLEY HOSPITAL,42.79634965,-96.1547272732416
CRAWFORD COUNTY MEMORIAL HOSPITAL,42.02404595,-95.3783774766524
LORING HOSPITAL,42.41900755,-94.9791932331509
WINNESHIEK MEDICAL CENTER,43.29489515,-91.7736558612945
BOONE COUNTY HOSPITAL,42.0560628,-93.877247959567
RINGGOLD COUNTY HOSPITAL,40.71888115,-94.222361925
MYRTUE MEDICAL CENTER,,
BUENA VISTA REGIONAL MEDICAL CENTER,42.6454945,-95.2220488095321
CASS COUNTY MEMORIAL HOSPITAL,41.4013163,-94.9911951721311
MERCY MEDICAL CENTER-CENTERVILLE,40.75599205,-92.8569494893098
MERCY MEDICAL CENTER-DYERSVILLE,42.4755156,-91.1312061018373
MAHASKA  HEALTH PARTNERSHIP,41.3005019,-92.6296841569034
HANSEN FAMILY HOSPITAL,42.5006964,-93.2606091250395
SANFORD SHELDON MEDICAL CENTER,43.1865896,-95.8465155873667
VIA CHRISTI HOSPITAL PITTSBURG INC,,
SAINT JOHN HOSPITAL,31.7957733,35.2303973
SALINA REGIONAL HEALTH CENTER,38.8322921,-97.6103762526024
HAYS MEDICAL CENTER,38.8800487,-99.2956093547803
RANSOM MEMORIAL HOSPITAL,38.59688265,-95.2673814943157
ST FRANCIS HEALTH CENTER INC,,
SUSAN B ALLEN MEMORIAL HOSPITAL,37.8181805,-96.858546675
HUTCHINSON REGIONAL MEDICAL CENTER INC,,
ST CATHERINE HOSPITAL,41.6336244,-87.4483345
PRATT REGIONAL MEDICAL CENTER,37.64437455,-98.7290716549105
SUMNER REGIONAL MEDICAL CENTER,37.278458,-97.3930558925333
UNIVERSITY OF KANSAS HOSPITAL,39.0571097,-94.6095438117371
OLATHE MEDICAL CENTER,38.8524892,-94.8248065235228
MERCY HOSPITAL-FORT SCOTT,37.806688,-94.7111868
SOUTHWEST MEDICAL CENTER,37.05631185,-100.926515406032
GEARY COMMUNITY HOSPITAL,39.01423505,-96.8510320911184
"MERCY HOSPITAL, INC",,
STORMONT VAIL HOSPITAL,39.05252835,-95.6963517997523
COFFEY COUNTY HOSPITAL,38.2020796,-95.7370825832255
NEWTON MEDICAL CENTER,38.0245132,-97.3349109274651
SHAWNEE MISSION MEDICAL CENTER,38.99534235,-94.6915607005211
MCPHERSON HOSPITAL INC,,
MIAMI COUNTY MEDICAL CENTER,40.7720873,-86.0829352771943
BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,37.58457575,-101.358719648042
LABETTE HEALTH,37.3202977,-95.2651808674406
"VIA CHRISTI HOSPITALS WICHITA, INC",,
WESLEY MEDICAL CENTER,37.69641235,-97.2977983337264
SAINT LUKE'S CUSHING HOSPITAL,39.30813455,-94.9184847973946
LAWRENCE MEMORIAL HOSPITAL,41.3363582,-72.1047255492886
"VIA CHRISTI HOSPITAL MANHATTAN, INC",,
COFFEYVILLE REGIONAL MEDICAL CENTER,37.04126915,-95.6393996955748
PROVIDENCE MEDICAL CENTER,42.2420974,-97.0090315680802
SOUTH CENTRAL KS  MED CENTER,,
MORTON COUNTY HOSPITAL,37.0020375,-101.905001000066
WESTERN PLAINS MEDICAL COMPLEX,37.78639065,-100.017125167259
OVERLAND PARK REG MED CTR,,
MENORAH MEDICAL CENTER,38.91001905,-94.6515969305495
KANSAS SURGERY & RECOVERY CENTER,37.7326804,-97.2246216664272
SAINT LUKE'S SOUTH HOSPITAL,38.90339525,-94.6696809091702
KANSAS HEART HOSPITAL,37.75013645,-97.2281621099087
SALINA SURGICAL HOSPITAL,38.8338015,-97.6085443737591
KANSAS CITY ORTHOPAEDIC INSTITUTE,38.9265953,-94.6279728450208
MANHATTAN SURGICAL HOSPITAL LLC,,
GREAT BEND REGIONAL HOSPITAL,38.35568455,-98.7907853984199
DOCTORS HOSPITAL LLC,,
"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",,
KANSAS MEDICAL CENTER LLC,,
"SUMMIT SURGICAL, LLC",,
MINIMALLY INVASIVE SURGERY HOSPITAL,23.0922395,-82.3651976
"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",,
"BLUE VALLEY HOSPITAL, INC",,
PREMIER SURGICAL INSTITUTE,37.0777202,-94.6225147138432
GRISELL MEMORIAL HOSPITAL,38.6358498,-99.930899452156
ELLINWOOD DISTRICT HOSPITAL,,
OSWEGO COMMUNITY HOSPITAL,37.15926815,-95.1111806662033
LANE COUNTY HOSPITAL,38.48048545,-100.469150771583
ASHLAND HEALTH CENTER,37.1904964,-99.7799704550111
WICHITA COUNTY HEALTH CENTER,38.47580605,-101.355030168599
RAWLINS COUNTY HEALTH CENTER,39.8139921,-101.038253592194
MERCY HOSPITAL COLUMBUS,37.17261505,-94.8432054244418
JEWELL COUNTY HOSPITAL,39.7864026,-98.20015812063
CHEYENNE COUNTY HOSPITAL,39.7713618,-101.803373833569
ROOKS COUNTY HEALTH CENTER,39.2475264,-99.2965806734687
COMANCHE COUNTY HOSPITAL,37.26796305,-99.3328146667693
KEARNY COUNTY HOSPITAL,37.9469001,-101.251387745498
FW HUSTON MEDICAL CENTER,,
NEMAHA VALLEY COMMUNITY HOSPITAL,39.8370704,-96.0781202977421
ANDERSON COUNTY HOSPITAL,38.27993925,-95.2509720033557
EDWARDS COUNTY HOSPITAL,37.9211613,-99.4204303362579
SEDAN CITY HOSPITAL,37.1340582,-96.1889076161812
HOLTON COMMUNITY HOSPITAL,39.4798389,-95.7510773929091
HORTON COMMUNITY HOSPITAL,39.67351465,-95.5303778643926
MEADE DISTRICT HOSPITAL,37.28627235,-100.333767398287
HAMILTON COUNTY HOSPITAL,37.98496505,-101.742342764466
STAFFORD COUNTY HOSPITAL,37.95655995,-98.5954832876673
SATANTA DISTRICT HOSPITAL,37.43723635,-100.98655962182
GRAHAM COUNTY HOSPITAL,39.37227895,-99.8447411002681
LOGAN COUNTY HOSPITAL,39.12722185,-100.863297690476
ELLSWORTH COUNTY MEDICAL CENTER,38.7426893,-98.219668
OTTAWA COUNTY HEALTH CENTER,39.1296432,-97.70376525
SUMNER COUNTY HOSPITAL DISTRICT NO 1,,
HOSPITAL DISTRICT #1 OF RICE COUNTY,,
KIOWA DISTRICT HOSPITAL,37.0076227,-98.4887192823154
KIOWA COUNTY MEMORIAL HOSPITAL,37.6055649,-99.3015806879756
CLARA BARTON HOSPITAL,38.52238475,-98.7784751611079
MEDICINE LODGE MEMORIAL HOSPITAL,37.28924795,-98.5772068824316
STEVENS COUNTY HOSPITAL,37.17096775,-101.349372875307
NESS COUNTY HOSPITAL DISTRICT #2,,
WAMEGO HEALTH CENTER,39.204952,-96.3187309963107
SABETHA COMMUNITY HOSPITAL,39.89902865,-95.8079722904335
GREENWOOD COUNTY HOSPITAL,37.83580915,-96.2945935789422
HERINGTON MUNICIPAL HOSPITAL,38.6803612,-96.9425979973733
HIAWATHA COMMUNITY HOSPITAL,39.85211185,-95.5304086501472
RUSH COUNTY MEMORIAL HOSPITAL,38.5306421,-99.3172431000722
STANTON COUNTY HOSPITAL,37.574009,-101.750055833548
WILSON MEDICAL CENTER,35.71872625,-77.943663238984
PAWNEE VALLEY COMMUNITY HOSPITAL,,
ANTHONY MEDICAL CENTER,37.1551584,-98.0174100653304
SHERIDAN COUNTY HOSPITAL,39.3545217,-100.431727051969
NORTON COUNTY HOSPITAL,39.83795695,-99.8880846143081
CLOUD COUNTY HEALTH CENTER,39.56538375,-97.6739197953988
RUSSELL REGIONAL HOSPITAL,38.8825814,-98.8598392614838
WASHINGTON COUNTY HOSPITAL,41.2892862,-91.6879266887935
DECATUR COUNTY HOSPITAL,40.7510839,-93.7467694777287
PHILLIPS COUNTY HEALTH SYSTEMS,34.5103718,-90.6252716
"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",,
TREGO COUNTY LEMKE MEMORIAL HOSPITAL,39.02758965,-99.8707089
ST LUKE HOSPITAL & LIVING CENTER,38.3427396,-97.0107306314579
HILLSBORO COMMUNITY HOSPITAL,38.36185965,-97.18888745
LINDSBORG COMMUNITY HOSPITAL,38.57306845,-97.6838112997465
GREELEY COUNTY HEALTH SERVICES,,
LINCOLN COUNTY HOSPITAL,53.23357635,-0.518676289306033
REPUBLIC COUNTY HOSPITAL,39.8169792,-97.6370708686511
CITIZENS MEDICAL CENTER,28.81286725,-96.9777021602153
"COMMUNITY MEMORIAL HEALTHCARE, INC",,
OSBORNE COUNTY MEMORIAL HOSPITAL,39.4503807,-98.699817454129
HANOVER HOSPITAL,39.80871115,-76.9827234309088
HARPER HOSPITAL DISTRICT NO 5,,
GOVE COUNTY MEDICAL CENTER,39.06762405,-100.240804793835
MINNEOLA DISTRICT HOSPITAL NBR 2,,
HODGEMAN COUNTY HEALTH CENTER,38.0833636,-99.9034207
GOODLAND REGIONAL MEDICAL CENTER,39.35847045,-101.714522378458
CLAY COUNTY MEDICAL CENTER,33.62054655,-88.6629068739788
SCOTT COUNTY HOSPITAL,38.4667774,-100.90383945
ALLEN COUNTY REGIONAL HOSPITAL,37.948609,-95.3918049299171
FREDONIA REGIONAL HOSPITAL,37.5345968,-95.8140215680847
MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,39.4675049,-98.114411811075
GIRARD MEDICAL CENTER,37.51466075,-94.8573189528738
SMITH COUNTY MEMORIAL HOSPITAL,39.7710926,-98.7852223
KINGMAN COMMUNITY HOSPITAL,37.6479881,-98.1235061424046
MORRIS COUNTY HOSPITAL,38.6655383,-96.4997077806015
NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,37.67540425,-95.4725032
MEMORIAL HOSPITAL,43.0444216,-91.1374010057121
ATCHISON HOSPITAL,39.53734225,-95.1289936822892
WILLIAM NEWTON HOSPITAL,37.24513175,-96.9820651781512
NEWMAN REGIONAL HEALTH,38.4114193,-96.1958902426509
CHILDREN'S MERCY HOSPITAL KANSAS,38.92983965,-94.6527694206809
ST ELIZABETH FT THOMAS,39.07855215,-84.4668702964871
WHITESBURG ARH HOSPITAL,37.11346275,-82.8129936938992
OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,37.1963604,-87.1895927290867
HIGHLANDS REGIONAL MEDICAL CENTER,37.72876095,-82.7683081290979
KING'S DAUGHTERS' MEDICAL CENTER,31.5887958,-90.4582217978417
SAINT JOSEPH HOSPITAL,34.5186877,-93.0574166
SAINT JOSEPH LONDON,37.11792495,-84.1086524542474
HARDIN MEMORIAL HOSPITAL,40.646514,-83.5958586087645
THE MEDICAL CENTER AT BOWLING GREEN,36.9957692,-86.4292903794118
JEWISH HOSPITAL - SHELBYVILLE,38.2098244,-85.2360318198217
T J SAMSON COMMUNITY HOSPITAL,37.01130265,-85.9049433156728
ST CLAIRE REGIONAL MEDICAL CENTER,38.18032395,-83.4419217772654
MEADOWVIEW REGIONAL MEDICAL CENTER,38.64024635,-83.8088975364879
MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,,
PINEVILLE COMMUNITY HOSPITAL,36.7630509,-83.7082538113431
SPRING VIEW HOSPITAL,37.5695246,-85.2616314914841
FLAGET MEMORIAL HOSPITAL,37.8615921,-85.5239588745275
MURRAY-CALLOWAY COUNTY HOSPITAL,36.60722775,-88.3102205529778
HAZARD ARH REGIONAL MEDICAL CENTER,37.2781457,-83.2282651922326
ST ELIZABETH MEDICAL CENTER NORTH,39.07178485,-84.517664511896
OUR LADY OF BELLEFONTE HOSPITAL,38.5079397,-82.6928157927124
OWENSBORO HEALTH REGIONAL HOSPITAL,37.7792075,-87.06480600565
JEWISH HOSPITAL & ST MARY'S HEALTHCARE,,
MEMORIAL HOSPITAL,43.0444216,-91.1374010057121
PIKEVILLE MEDICAL CENTER,37.4706568,-82.5219823122576
ST ELIZABETH FLORENCE,39.0160388,-84.6303280631947
BOURBON COMMUNITY HOSPITAL,38.2210974,-84.2382790005184
EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,37.64346655,-84.7734860560392
BAPTIST HEALTH RICHMOND,37.7307116,-84.2917418790028
HARLAN ARH HOSPITAL,36.80933285,-83.3135835324442
JENNIE STUART MEDICAL CENTER,36.8609449,-87.49600058366
FLEMING COUNTY HOSPITAL,38.4221919,-83.751467499961
METHODIST HOSPITAL,39.92114,-75.1692702071099
SAINT JOSEPH MOUNT STERLING,38.07681765,-83.9451041929705
LOGAN MEMORIAL HOSPITAL,36.8162439,-86.8815642107652
UNIVERSITY OF KENTUCKY HOSPITAL,38.0286002,-84.5082097
TUG VALLEY ARH REGIONAL MEDICAL CENTER,37.67642175,-82.2966314315873
TWIN LAKES REGIONAL MEDICAL CENTER,37.47275525,-86.288810867326
PAUL B HALL REGIONAL MEDICAL CENTER,,
HARRISON MEMORIAL HOSPITAL,38.3832198,-84.2776482381174
BAPTIST HEALTH CORBIN,36.92258385,-84.1202494228148
TAYLOR REGIONAL HOSPITAL,37.36658575,-85.3369527202165
NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,,
CLARK REGIONAL MEDICAL CENTER,39.9290753,-83.8167488895619
BAPTIST HEALTH MADISONVILLE,37.34058845,-87.493873569026
CRITTENDEN HEALTH SYSTEM,,
GEORGETOWN COMMUNITY HOSPITAL,38.1866079,-84.5606461047623
LOURDES HOSPITAL,37.0500328,-88.6486408
BAPTIST HEALTH LEXINGTON,38.01869995,-84.5123542242675
BAPTIST HEALTH PADUCAH,37.07348785,-88.6276938756307
MONROE COUNTY MEDICAL CENTER,36.699007,-85.6763765036109
THE MEDICAL CENTER AT ALBANY,36.6980043,-85.1470642103912
ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,,
JACKSON PURCHASE MEDICAL CENTER,36.7591513,-88.6513557061248
GREENVIEW REGIONAL HOSPITAL,36.96477445,-86.4368322050629
FRANKFORT REGIONAL MEDICAL CENTER,38.1599796,-84.9071769216174
THREE RIVERS MEDICAL CENTER,38.0920698,-82.6050151205658
BAPTIST HEALTH LOUISVILLE,38.2386809,-85.6391977703812
LAKE CUMBERLAND REGIONAL HOSPITAL,37.08587785,-84.6199563276553
BAPTIST HEALTH LA GRANGE,38.3948546,-85.3762555240613
KENTUCKY RIVER MEDICAL CENTER,37.5658266,-83.3692110977528
UNIVERSITY OF LOUISVILLE HOSPITAL,38.2483107,-85.7450688713522
SAINT JOSEPH EAST,37.99940405,-84.4395289193269
T J HEALTH COLUMBIA,,
CONTINUECARE HOSPITAL AT BAPTIST HEALTH PADUCAH,,
MARCUM AND WALLACE MEMORIAL HOSPITAL,,
THE JAMES B HAGGIN MEMORIAL HOSPITAL,,
TRIGG COUNTY HOSPITAL,36.8663549,-87.821773628804
SAINT JOSEPH MARTIN,37.5788556,-82.7503136
METHODIST HOSPITAL UNION COUNTY,37.62842295,-87.9475894068632
MORGAN COUNTY ARH HOSPITAL,37.9198672,-83.2654338223538
BLUEGRASS COMMUNITY HOSPITAL,38.0551627,-84.7234140729949
CASEY COUNTY HOSPITAL,37.31777105,-84.9329363134404
CARROLL COUNTY MEMORIAL HOSPITAL,39.3765782,-93.4925000101448
ST ELIZABETH GRANT,38.64706755,-84.5779538128597
ST ELIZABETH OWEN,-37.6876139,176.1673049
THE MEDICAL CENTER AT CAVERNA,37.16164915,-85.9226969550776
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,37.5427356,-84.6527882235208
MARY BRECKINRIDGE ARH HOSPITAL,37.1639304,-83.3786969181544
CUMBERLAND COUNTY HOSPITAL,36.7960659,-85.3730072238547
THE MEDICAL CENTER AT FRANKLIN,39.9950822,-83.018732323313
BRECKINRIDGE MEMORIAL HOSPITAL,,
"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",,
WAYNE COUNTY HOSPITAL,40.75453165,-93.311030075
CALDWELL MEDICAL CENTER,37.1139275,-87.9091067883261
OHIO COUNTY HOSPITAL,37.44856885,-86.8961922862079
THE MEDICAL CENTER AT SCOTTSVILLE,36.76099225,-86.2150919937836
JANE TODD CRAWFORD HOSPITAL,37.24299785,-85.4946190031502
MARSHALL COUNTY HOSPITAL,36.86747485,-88.3694967323149
BARBOURVILLE ARH HOSPITAL,36.8513206,-83.8702224463908
SAINT JOSEPH BEREA,37.57668485,-84.2860636031565
RUSSELL COUNTY HOSPITAL,36.8984392,-82.0782764961813
MCDOWELL ARH HOSPITAL,37.4566764,-82.7471257
SHRINERS HOSPITAL FOR CHILDREN,38.63246505,-90.2579483516916
LAFAYETTE GENERAL MEDICAL CENTER,30.20276755,-92.019438699765
THIBODAUX REGIONAL MEDICAL CENTER,29.7801382,-90.8052149986538
UNIVERSITY MEDICAL CENTER NEW ORLEANS,29.95979855,-90.0821311477295
UNIVERSITY HOSPITAL & CLINICS,30.217215,-92.0467094581304
NATCHITOCHES REGIONAL MEDICAL CENTER,31.7524891,-93.0779709869846
TERREBONNE GENERAL MEDICAL CENTER,29.59733095,-90.7145749975761
UNIVERSITY HEALTH CONWAY,,
WEST CALCASIEU CAMERON HOSPITAL,30.22909385,-93.3689182817916
TECHE REGIONAL MEDICAL CENTER,29.70862435,-91.2009357206356
"NORTH OAKS MEDICAL CENTER, L L C",,
OPELOUSAS GENERAL HEALTH SYSTEM,30.544676,-92.0749849067463
CHRISTUS ST FRANCES CABRINI HOSPITAL,31.282694,-92.4625937980313
LANE REGIONAL MEDICAL CENTER,30.6490973,-91.1376261781253
SAVOY MEDICAL CENTER,30.64215705,-92.4172459214407
RAPIDES REGIONAL MEDICAL CENTER,31.31446655,-92.4497932848141
CHRISTUS ST PATRICK HOSPITAL,30.21632005,-93.227625986559
ABBEVILLE GENERAL HOSPITAL,29.97363665,-92.1080284205066
OCHSNER MEDICAL CENTER,29.9610677,-90.1456736727177
WEST JEFFERSON MEDICAL CENTER,29.8917056,-90.0944653513961
SLIDELL MEMORIAL HOSPITAL,30.28367135,-89.7702391863706
CHRISTUS HEALTH SHREVEPORT - BOSSIER,32.4246693,-93.7175571041259
ACADIA GENERAL HOSPITAL,30.2265885,-92.3635817179991
ST TAMMANY PARISH HOSPITAL,30.4687836,-90.1130472599707
TOURO INFIRMARY,29.9258607,-90.0920659686666
BEAUREGARD MEMORIAL HOSPITAL,30.84137675,-93.2878787866473
JENNINGS AMERICAN LEGION HOSPITAL,30.2391457,-92.6623764624209
IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,,
LAKE CHARLES MEMORIAL HOSPITAL,30.20421415,-93.1980893960694
OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,30.40329195,-91.1066967462934
BATON ROUGE GENERAL MEDICAL CENTER,30.39429225,-91.0949937580664
ST CHARLES PARISH HOSPITAL,29.9241198,-90.3708028044501
WEST CARROLL MEMORIAL HOSPITAL,32.8681946,-91.3820837285067
NORTHERN LOUISIANA MEDICAL CENTER,32.5168842,-92.6336650409578
SPRINGHILL MEDICAL CENTER,30.6847189,-88.1301569158088
WINN PARISH MEDICAL CENTER,31.92447675,-92.6456855025161
SHRINERS HOSPITALS FOR CHILDREN,45.50113735,-122.684383304988
SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF,38.5529616,-121.455231
NORTH COLORADO MEDICAL CENTER,40.41481065,-104.708928867149
LONGMONT UNITED HOSPITAL,40.182043,-105.126165901893
PLATTE VALLEY MEDICAL CENTER,39.964003,-104.768888076545
MONTROSE MEMORIAL HOSPITAL,38.480895,-107.868133384892
SAN LUIS VALLEY HEALTH,37.47270705,-105.8831015
LUTHERAN MEDICAL CENTER,39.76569225,-105.089922964026
POUDRE VALLEY HOSPITAL,40.5719165,-105.056363118508
DENVER HEALTH MEDICAL CENTER,39.7273281,-104.991208453939
CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,,
MERCY REGIONAL MEDICAL CENTER,41.4366447,-82.2375133403427
PRESBYTERIAN ST LUKES MEDICAL CENTER,41.87262365,-87.6710110281832
CENTURA HEALTH-ST ANTHONY HOSPITAL,39.7144552,-105.129490348189
